Postcode,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Booster Juice,43.77066813,-79.18415042,Smoothie Shop
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Shoppers Drug Mart,43.770282,-79.185012,Pharmacy
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Dollarama,43.771085,-79.184288,Discount Store
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,KFC,43.76898399423786,-79.1856287262852,Fast Food Restaurant
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Shoeless Joe's,43.768891580866935,-79.18585091829299,Sports Bar
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Heron Park Community Centre,43.76886695009025,-79.17695787066756,Gym / Fitness Center
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Heron Park,43.76932738615917,-79.17720079421997,Park
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Buckler Aquatics Ltd,43.764521,-79.167266,Athletics & Sports
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Scarborough Gym-Elites,43.765005,-79.166871,Gym
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Bus stop: 54 @ Colllinsgrove/Ling,43.76914144295619,-79.18288707733154,Bus Station
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Convenience Plus,43.76932738615917,-79.18344497680664,Convenience Store
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Food Basics,43.77001337309147,-79.18553952416049,Supermarket
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Sunny Variety,43.7593024081689,-79.1805507544701,Convenience Store
M1E,"Morningside, West Hill",43.76569000000006,-79.17525603599995,Danny's Pub & International Cuisine,43.7592840327422,-79.18053400045713,Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Big Carrot Natural Food Market,43.678879,-79.297734,Health Food Store
M4E,The Beaches,43.67684518300007,-79.29522499999995,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
M4E,The Beaches,43.67684518300007,-79.29522499999995,Tori's Bakeshop,43.672113947269565,-79.29033140068843,Vegetarian / Vegan Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Beech Tree,43.680493,-79.288846,Gastropub
M4E,The Beaches,43.67684518300007,-79.29522499999995,Beaches Bake Shop,43.68036312619922,-79.28969173416124,Bakery
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Fox Theatre,43.67280115048827,-79.28727198292374,Indie Movie Theater
M4E,The Beaches,43.67684518300007,-79.29522499999995,Ed's Real Scoop,43.67262965222451,-79.28799338520771,Ice Cream Shop
M4E,The Beaches,43.67684518300007,-79.29522499999995,Mastermind Toys,43.67145295439717,-79.29397108948247,Toy / Game Store
M4E,The Beaches,43.67684518300007,-79.29522499999995,Bagels On Fire,43.672864007619,-79.28678355423988,Bagel Shop
M4E,The Beaches,43.67684518300007,-79.29522499999995,Beacher Cafe,43.67193800612107,-79.29123801741737,Breakfast Spot
M4E,The Beaches,43.67684518300007,-79.29522499999995,Kew Gardens,43.66903821389327,-79.29853750338029,Park
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Remarkable Bean,43.67280091854837,-79.28703802232461,Coffee Shop
M4E,The Beaches,43.67684518300007,-79.29522499999995,Veloute Bistro,43.672267,-79.289584,French Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Feathers Pub,43.68056998773574,-79.2874727412641,Pub
M4E,The Beaches,43.67684518300007,-79.29522499999995,Hogtown Smoke,43.669573021423744,-79.30215071863523,BBQ Joint
M4E,The Beaches,43.67684518300007,-79.29522499999995,Castro's Lounge,43.671103559068854,-79.29510713657004,Bar
M4E,The Beaches,43.67684518300007,-79.29522499999995,Ted Reeve Arena,43.68452712511952,-79.29942632833531,Skating Rink
M4E,The Beaches,43.67684518300007,-79.29522499999995,Cool Runnings,43.68349688997171,-79.30001696869618,Caribbean Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,DAVIDsTEA,43.67016854057715,-79.29949845013677,Tea Room
M4E,The Beaches,43.67684518300007,-79.29522499999995,LCBO,43.66999339203174,-79.30038317305332,Liquor Store
M4E,The Beaches,43.67684518300007,-79.29522499999995,Yumei Sushi,43.67110753520725,-79.29506363969708,Japanese Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,Sunset Grill,43.67021370116725,-79.29965336344807,Diner
M4E,The Beaches,43.67684518300007,-79.29522499999995,Beach Hill Smokehouse,43.684105,-79.30041,BBQ Joint
M4E,The Beaches,43.67684518300007,-79.29522499999995,Kew Gardens Play Park,43.66926676521643,-79.29968375785205,Park
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Ten Spot,43.6703404552084,-79.29936300317976,Nail Salon
M4E,The Beaches,43.67684518300007,-79.29522499999995,Xola,43.67260275638694,-79.28808039792285,Mexican Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,Sanna's Farmacia,43.670929268214614,-79.29596900939941,Juice Bar
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Fill Station,43.673255571124315,-79.28494255033982,Pub
M4E,The Beaches,43.67684518300007,-79.29522499999995,COBS Bread,43.66988072784326,-79.30082792210273,Bakery
M4E,The Beaches,43.67684518300007,-79.29522499999995,Coles,43.67045360766755,-79.29809417635019,Bookstore
M4E,The Beaches,43.67684518300007,-79.29522499999995,Grinder,43.68307273557906,-79.2998748093593,Coffee Shop
M4E,The Beaches,43.67684518300007,-79.29522499999995,Beaches International Jazz Festival,43.669992291526,-79.30034809005704,Jazz Club
M4E,The Beaches,43.67684518300007,-79.29522499999995,Pippins Tea Company,43.670992,-79.29590463638306,Tea Room
M4E,The Beaches,43.67684518300007,-79.29522499999995,Bam Breakfast and Bistro,43.6697241195373,-79.30150262403112,Breakfast Spot
M4E,The Beaches,43.67684518300007,-79.29522499999995,Foodland,43.670477194975255,-79.29808526746528,Supermarket
M4E,The Beaches,43.67684518300007,-79.29522499999995,Subway,43.67101342084174,-79.29551244283176,Sandwich Place
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Green Dragon,43.68083357358925,-79.28471180245829,Pub
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Nutty Chocolatier,43.67056725243875,-79.29759833250185,Chocolate Shop
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Stone Lion,43.66957480420492,-79.30248270348919,Pub
M4E,The Beaches,43.67684518300007,-79.29522499999995,No Bull Burger,43.680760634916616,-79.28501935257889,Burger Joint
M4E,The Beaches,43.67684518300007,-79.29522499999995,Shoppers Drug Mart,43.670639,-79.29769,Pharmacy
M4E,The Beaches,43.67684518300007,-79.29522499999995,Green Basil,43.67120043400348,-79.29471710812898,Thai Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Real Jerk Beaches,43.680781,-79.285727,Caribbean Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Loop,43.680478733085074,-79.28725143648605,Bar
M4E,The Beaches,43.67684518300007,-79.29522499999995,Kyouka Ramen,43.672574,-79.287992,Ramen Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,Delhi Bistro,43.67250606883317,-79.288353,Indian Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,Outrigger Tap & Table,43.67276131307108,-79.28776380031663,Pub
M4E,The Beaches,43.67684518300007,-79.29522499999995,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
M4E,The Beaches,43.67684518300007,-79.29522499999995,Juice and Java,43.67106189021513,-79.29575478082984,Café
M4E,The Beaches,43.67684518300007,-79.29522499999995,Pizza Hut,43.670789,-79.29684,Pizza Place
M4E,The Beaches,43.67684518300007,-79.29522499999995,Souvlaki Hut,43.671048072091374,-79.29575766112751,Greek Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Goof,43.672632571715766,-79.28746725153027,Asian Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,Bikkuri Japanese Restaurant,43.67071466807068,-79.29695568774969,Japanese Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,Gabby's Food & Fuel,43.670809267568956,-79.29665696716665,Bar
M4E,The Beaches,43.67684518300007,-79.29522499999995,Tim Hortons,43.67028612527589,-79.29973281919956,Coffee Shop
M4E,The Beaches,43.67684518300007,-79.29522499999995,TD Canada Trust,43.6708434,-79.2979563,Bank
M4E,The Beaches,43.67684518300007,-79.29522499999995,Subway,43.68066798536964,-79.28708982091494,Sandwich Place
M4E,The Beaches,43.67684518300007,-79.29522499999995,Garden Gate Resturant,43.67261471952654,-79.28749153616172,Breakfast Spot
M4E,The Beaches,43.67684518300007,-79.29522499999995,Starbucks,43.68080587085755,-79.28513678340059,Coffee Shop
M4E,The Beaches,43.67684518300007,-79.29522499999995,Starbucks,43.669693,-79.302124,Coffee Shop
M4E,The Beaches,43.67684518300007,-79.29522499999995,Upper Beaches,43.68056321147582,-79.2928688743688,Neighborhood
M4E,The Beaches,43.67684518300007,-79.29522499999995,Lion on the Beach,43.66969945855147,-79.30240540501708,Pub
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Salty Dog,43.669943926548086,-79.30089441677708,Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,Dyson's valu-mart,43.67320981412095,-79.28586760714423,Grocery Store
M4E,The Beaches,43.67684518300007,-79.29522499999995,Naturalis,43.672193692484726,-79.28973156096451,Bakery
M4E,The Beaches,43.67684518300007,-79.29522499999995,Hero Certified Burgers,43.67036012943005,-79.29892366666198,Burger Joint
M4E,The Beaches,43.67684518300007,-79.29522499999995,Keen,43.68059483,-79.28754223,Shoe Store
M4E,The Beaches,43.67684518300007,-79.29522499999995,Kingston Road Flower Market,43.68225608414576,-79.28940854448713,Flower Shop
M4E,The Beaches,43.67684518300007,-79.29522499999995,Scarboro Beach,43.66927312343974,-79.29390202532907,Beach
M4E,The Beaches,43.67684518300007,-79.29522499999995,Fiorio Beaches,43.669913,-79.300529,Salon / Barbershop
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Artisans,43.66976,-79.301167,Jewelry Store
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Beach Mall,43.66963103508259,-79.30124680867068,Shopping Mall
M4E,The Beaches,43.67684518300007,-79.29522499999995,Brick Street Bakery,43.66969393934472,-79.30152984556766,Bakery
M4E,The Beaches,43.67684518300007,-79.29522499999995,Nando's Flame-Grilled Chicken,43.669827,-79.30183,Fried Chicken Joint
M4E,The Beaches,43.67684518300007,-79.29522499999995,Classical Martial Arts Centre CMAC Beaches Dojo,43.66953861008417,-79.30127847322146,Martial Arts Dojo
M4E,The Beaches,43.67684518300007,-79.29522499999995,Alex Farm Products (Beaches),43.66968773847534,-79.30166335745092,Cheese Shop
M4E,The Beaches,43.67684518300007,-79.29522499999995,SUPgirlz,43.66898914788971,-79.29047584533691,Scenic Lookout
M4E,The Beaches,43.67684518300007,-79.29522499999995,Little Elf House Under A Tree,43.66841881985759,-79.29749185982591,Tree
M4E,The Beaches,43.67684518300007,-79.29522499999995,Toronto East Athletic Field,43.68513011077376,-79.29835589244514,Baseball Field
M4E,The Beaches,43.67684518300007,-79.29522499999995,Main Street and Gerrard Street E,43.6845619596437,-79.3006782844501,Intersection
M4E,The Beaches,43.67684518300007,-79.29522499999995,The Thai Grill,43.669585,-79.302048,Thai Restaurant
M4E,The Beaches,43.67684518300007,-79.29522499999995,Balsam Beach,43.66903466814414,-79.28907622469339,Beach
M5E,Berczy Park,43.64516015600003,-79.37367499999993,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
M5E,Berczy Park,43.64516015600003,-79.37367499999993,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
M5E,Berczy Park,43.64516015600003,-79.37367499999993,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Berczy Park,43.64804835388851,-79.3751722909452,Park
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
M5E,Berczy Park,43.64516015600003,-79.37367499999993,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
M5E,Berczy Park,43.64516015600003,-79.37367499999993,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
M5E,Berczy Park,43.64516015600003,-79.37367499999993,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Miku,43.64137436,-79.37753063,Japanese Restaurant
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
M5E,Berczy Park,43.64516015600003,-79.37367499999993,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
M5E,Berczy Park,43.64516015600003,-79.37367499999993,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
M5E,Berczy Park,43.64516015600003,-79.37367499999993,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
M5E,Berczy Park,43.64516015600003,-79.37367499999993,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Real Sports Apparel,43.64285984835777,-79.38018363195047,Sporting Goods Shop
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
M5E,Berczy Park,43.64516015600003,-79.37367499999993,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Winners,43.6477479,-79.3745508,Clothing Store
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Eggspectation,43.646526,-79.375134,Breakfast Spot
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Bellisimo Pizzeria & Ristorante,43.648748,-79.368684,Pizza Place
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
M5E,Berczy Park,43.64516015600003,-79.37367499999993,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Canoe,43.647452066183476,-79.38132001815676,Restaurant
M5E,Berczy Park,43.64516015600003,-79.37367499999993,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Paddington's Pump,43.649035,-79.371899,Diner
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Starbucks,43.64442372135411,-79.36929358472209,Coffee Shop
M5E,Berczy Park,43.64516015600003,-79.37367499999993,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
M5E,Berczy Park,43.64516015600003,-79.37367499999993,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
M5E,Berczy Park,43.64516015600003,-79.37367499999993,Alexandro's World Famous Gyros,43.6416627086796,-79.3752137736969,Greek Restaurant
